,index,type,wtid,pwrat,pwrat,pwrat,pwrat,pwrat,gen1tmp,gen1tmp,gen1tmp,gen1tmp,gen1tmp,gen2tmp,gen2tmp,gen2tmp,gen2tmp,gen2tmp,gen3tmp,gen3tmp,gen3tmp,gen3tmp,gen3tmp,rotspd,rotspd,rotspd,rotspd,rotspd,gen_zcd_tmp,gen_zcd_tmp,gen_zcd_tmp,gen_zcd_tmp,gen_zcd_tmp,gen_zcnd_tmp,gen_zcnd_tmp,gen_zcnd_tmp,gen_zcnd_tmp,gen_zcnd_tmp,nactmp,nactmp,nactmp,nactmp,nactmp,nacelcabtmp,nacelcabtmp,nacelcabtmp,nacelcabtmp,nacelcabtmp,exltmp,exltmp,exltmp,exltmp,exltmp,wdir,wdir,wdir,wdir,wdir,wdirs,wdirs,wdirs,wdirs,wdirs,wspd,wspd,wspd,wspd,wspd,wdir0,wdir0,wdir0,wdir0,wdir0,pitch1,pitch1,pitch1,pitch1,pitch1,pitch2,pitch2,pitch2,pitch2,pitch2,pitch3,pitch3,pitch3,pitch3,pitch3,cp1tmp,cp1tmp,cp1tmp,cp1tmp,cp1tmp,cp2tmp,cp2tmp,cp2tmp,cp2tmp,cp2tmp,cp3tmp,cp3tmp,cp3tmp,cp3tmp,cp3tmp,mot1tmp,mot1tmp,mot1tmp,mot1tmp,mot1tmp,mot2tmp,mot2tmp,mot2tmp,mot2tmp,mot2tmp,mot3tmp,mot3tmp,mot3tmp,mot3tmp,mot3tmp,rotspdzz,rotspdzz,rotspdzz,rotspdzz,rotspdzz,gear_oil_tmp,gear_oil_tmp,gear_oil_tmp,gear_oil_tmp,gear_oil_tmp,zztmp,zztmp,zztmp,zztmp,zztmp,limpw,limpw,limpw,limpw,limpw,accy,accy,accy,accy,accy,accyfil,accyfil,accyfil,accyfil,accyfil,accx,accx,accx,accx,accx,accxfil,accxfil,accxfil,accxfil,accxfil,pwp,pwp,pwp,pwp,pwp,yaw,yaw,yaw,yaw,yaw,fault,fault,fault,fault,fault,statel,statel,statel,statel,statel,state,state,state,state,state,statety,statety,statety,statety,statety,windbin,pwrat,1#
2024-12-21 16:43:00,2024-12-21 16:43:00,MYSE5.0-200,1#,332.0,332.0,332.0,,332.0,58.689998626708984,58.689998626708984,58.689998626708984,,58.689998626708984,57.220001220703125,57.220001220703125,57.220001220703125,,57.220001220703125,58.119998931884766,58.119998931884766,58.119998931884766,,58.119998931884766,1069.0,1069.0,1069.0,,1069.0,28.799999237060547,28.799999237060547,28.799999237060547,,28.799999237060547,31.299999237060547,31.299999237060547,31.299999237060547,,31.299999237060547,16.399999618530273,16.399999618530273,16.399999618530273,,16.399999618530273,19.700000762939453,19.700000762939453,19.700000762939453,,19.700000762939453,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,,-0.30000001192092896,10.800000190734863,10.800000190734863,10.800000190734863,,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,,10.800000190734863,3.625999927520752,3.625999927520752,3.625999927520752,,3.625999927520752,192.5,192.5,192.5,,192.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,,6.0,5.0,5.0,5.0,,5.0,6.0,6.0,6.0,,6.0,5.5,5.5,5.5,,5.5,52.20000076293945,52.20000076293945,52.20000076293945,,52.20000076293945,17.790000915527344,17.790000915527344,17.790000915527344,,17.790000915527344,5.0,5.0,5.0,,5.0,-0.015200000256299973,-0.015200000256299973,-0.015200000256299973,,-0.015200000256299973,-0.015200000256299973,-0.015200000256299973,-0.015200000256299973,,-0.015200000256299973,0.004000000189989805,0.004000000189989805,0.004000000189989805,,0.004000000189989805,0.004000000189989805,0.004000000189989805,0.004000000189989805,,0.004000000189989805,16081.0,16081.0,16081.0,,16081.0,188.0,188.0,188.0,,188.0,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.5,390.333,379.702
2024-12-21 16:44:00,2024-12-21 16:44:00,MYSE5.0-200,1#,324.0,324.0,324.0,,324.0,58.7400016784668,58.7400016784668,58.7400016784668,,58.7400016784668,57.290000915527344,57.290000915527344,57.290000915527344,,57.290000915527344,58.18000030517578,58.18000030517578,58.18000030517578,,58.18000030517578,1071.5999755859375,1071.5999755859375,1071.5999755859375,,1071.5999755859375,28.899999618530273,28.899999618530273,28.899999618530273,,28.899999618530273,31.299999237060547,31.299999237060547,31.299999237060547,,31.299999237060547,16.200000762939453,16.200000762939453,16.200000762939453,,16.200000762939453,20.100000381469727,20.100000381469727,20.100000381469727,,20.100000381469727,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,,-0.30000001192092896,-9.600000381469727,-9.600000381469727,-9.600000381469727,,-9.600000381469727,-9.600000381469727,-9.600000381469727,-9.600000381469727,,-9.600000381469727,3.5280001163482666,3.5280001163482666,3.5280001163482666,,3.5280001163482666,191.89999389648438,191.89999389648438,191.89999389648438,,191.89999389648438,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,,6.0,5.0,5.0,5.0,,5.0,6.0,6.0,6.0,,6.0,5.5,5.5,5.5,,5.5,52.29999923706055,52.29999923706055,52.29999923706055,,52.29999923706055,17.790000915527344,17.790000915527344,17.790000915527344,,17.790000915527344,5.0,5.0,5.0,,5.0,-0.0008999999845400453,-0.0008999999845400453,-0.0008999999845400453,,-0.0008999999845400453,-0.0008999999845400453,-0.0008999999845400453,-0.0008999999845400453,,-0.0008999999845400453,-0.0024999999441206455,-0.0024999999441206455,-0.0024999999441206455,,-0.0024999999441206455,-0.0024999999441206455,-0.0024999999441206455,-0.0024999999441206455,,-0.0024999999441206455,16081.0,16081.0,16081.0,,16081.0,188.0,188.0,188.0,,188.0,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.5,390.333,379.702
2024-12-21 16:45:00,2024-12-21 16:45:00,MYSE5.0-200,1#,295.0,295.0,295.0,,295.0,58.689998626708984,58.689998626708984,58.689998626708984,,58.689998626708984,57.290000915527344,57.290000915527344,57.290000915527344,,57.290000915527344,58.18000030517578,58.18000030517578,58.18000030517578,,58.18000030517578,1071.0,1071.0,1071.0,,1071.0,28.899999618530273,28.899999618530273,28.899999618530273,,28.899999618530273,31.299999237060547,31.299999237060547,31.299999237060547,,31.299999237060547,16.200000762939453,16.200000762939453,16.200000762939453,,16.200000762939453,20.100000381469727,20.100000381469727,20.100000381469727,,20.100000381469727,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,,-0.30000001192092896,-3.0999999046325684,-3.0999999046325684,-3.0999999046325684,,-3.0999999046325684,-3.0999999046325684,-3.0999999046325684,-3.0999999046325684,,-3.0999999046325684,3.5280001163482666,3.5280001163482666,3.5280001163482666,,3.5280001163482666,188.5,188.5,188.5,,188.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,,6.0,5.0,5.0,5.0,,5.0,6.0,6.0,6.0,,6.0,5.5,5.5,5.5,,5.5,52.29999923706055,52.29999923706055,52.29999923706055,,52.29999923706055,17.790000915527344,17.790000915527344,17.790000915527344,,17.790000915527344,5.0,5.0,5.0,,5.0,0.008899999782443047,0.008899999782443047,0.008899999782443047,,0.008899999782443047,0.008899999782443047,0.008899999782443047,0.008899999782443047,,0.008899999782443047,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,0.0010000000474974513,,0.0010000000474974513,16081.0,16081.0,16081.0,,16081.0,188.0,188.0,188.0,,188.0,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.5,390.333,379.702
2024-12-21 16:46:00,2024-12-21 16:46:00,MYSE5.0-200,1#,208.0,208.0,208.0,,208.0,58.689998626708984,58.689998626708984,58.689998626708984,,58.689998626708984,57.18000030517578,57.18000030517578,57.18000030517578,,57.18000030517578,58.150001525878906,58.150001525878906,58.150001525878906,,58.150001525878906,1072.199951171875,1072.199951171875,1072.199951171875,,1072.199951171875,28.799999237060547,28.799999237060547,28.799999237060547,,28.799999237060547,31.299999237060547,31.299999237060547,31.299999237060547,,31.299999237060547,16.100000381469727,16.100000381469727,16.100000381469727,,16.100000381469727,20.100000381469727,20.100000381469727,20.100000381469727,,20.100000381469727,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,,-0.30000001192092896,19.700000762939453,19.700000762939453,19.700000762939453,,19.700000762939453,19.700000762939453,19.700000762939453,19.700000762939453,,19.700000762939453,3.2339999675750732,3.2339999675750732,3.2339999675750732,,3.2339999675750732,189.0,189.0,189.0,,189.0,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,,6.0,5.0,5.0,5.0,,5.0,6.0,6.0,6.0,,6.0,5.400000095367432,5.400000095367432,5.400000095367432,,5.400000095367432,52.29999923706055,52.29999923706055,52.29999923706055,,52.29999923706055,17.790000915527344,17.790000915527344,17.790000915527344,,17.790000915527344,5.0,5.0,5.0,,5.0,0.010400000028312206,0.010400000028312206,0.010400000028312206,,0.010400000028312206,0.010400000028312206,0.010400000028312206,0.010400000028312206,,0.010400000028312206,-0.010300000198185444,-0.010300000198185444,-0.010300000198185444,,-0.010300000198185444,-0.010300000198185444,-0.010300000198185444,-0.010300000198185444,,-0.010300000198185444,16081.0,16081.0,16081.0,,16081.0,188.0,188.0,188.0,,188.0,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.0,249.014,249.014
2024-12-21 16:47:00,2024-12-21 16:47:00,MYSE5.0-200,1#,229.0,229.0,229.0,,229.0,58.689998626708984,58.689998626708984,58.689998626708984,,58.689998626708984,57.18000030517578,57.18000030517578,57.18000030517578,,57.18000030517578,58.209999084472656,58.209999084472656,58.209999084472656,,58.209999084472656,1073.699951171875,1073.699951171875,1073.699951171875,,1073.699951171875,28.799999237060547,28.799999237060547,28.799999237060547,,28.799999237060547,31.299999237060547,31.299999237060547,31.299999237060547,,31.299999237060547,16.100000381469727,16.100000381469727,16.100000381469727,,16.100000381469727,20.100000381469727,20.100000381469727,20.100000381469727,,20.100000381469727,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,,-0.30000001192092896,12.100000381469727,12.100000381469727,12.100000381469727,,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,,12.100000381469727,3.3320000171661377,3.3320000171661377,3.3320000171661377,,3.3320000171661377,187.60000610351562,187.60000610351562,187.60000610351562,,187.60000610351562,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,,6.0,5.0,5.0,5.0,,5.0,6.0,6.0,6.0,,6.0,5.599999904632568,5.599999904632568,5.599999904632568,,5.599999904632568,52.29999923706055,52.29999923706055,52.29999923706055,,52.29999923706055,17.790000915527344,17.790000915527344,17.790000915527344,,17.790000915527344,5.0,5.0,5.0,,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.002400000113993883,0.002400000113993883,0.002400000113993883,,0.002400000113993883,0.002400000113993883,0.002400000113993883,0.002400000113993883,,0.002400000113993883,16081.0,16081.0,16081.0,,16081.0,188.0,188.0,188.0,,188.0,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.5,390.333,379.702
2024-12-21 16:48:00,2024-12-21 16:48:00,MYSE5.0-200,1#,275.0,275.0,275.0,,275.0,58.720001220703125,58.720001220703125,58.720001220703125,,58.720001220703125,57.34000015258789,57.34000015258789,57.34000015258789,,57.34000015258789,58.209999084472656,58.209999084472656,58.209999084472656,,58.209999084472656,1073.0999755859375,1073.0999755859375,1073.0999755859375,,1073.0999755859375,28.799999237060547,28.799999237060547,28.799999237060547,,28.799999237060547,31.5,31.5,31.5,,31.5,16.100000381469727,16.100000381469727,16.100000381469727,,16.100000381469727,20.100000381469727,20.100000381469727,20.100000381469727,,20.100000381469727,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,,-0.30000001192092896,-24.100000381469727,-24.100000381469727,-24.100000381469727,,-24.100000381469727,-24.100000381469727,-24.100000381469727,-24.100000381469727,,-24.100000381469727,3.430000066757202,3.430000066757202,3.430000066757202,,3.430000066757202,192.6999969482422,192.6999969482422,192.6999969482422,,192.6999969482422,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,,6.0,5.0,5.0,5.0,,5.0,6.0,6.0,6.0,,6.0,5.5,5.5,5.5,,5.5,52.29999923706055,52.29999923706055,52.29999923706055,,52.29999923706055,17.790000915527344,17.790000915527344,17.790000915527344,,17.790000915527344,5.0,5.0,5.0,,5.0,-0.007000000216066837,-0.007000000216066837,-0.007000000216066837,,-0.007000000216066837,-0.007000000216066837,-0.007000000216066837,-0.007000000216066837,,-0.007000000216066837,-0.002199999988079071,-0.002199999988079071,-0.002199999988079071,,-0.002199999988079071,-0.002199999988079071,-0.002199999988079071,-0.002199999988079071,,-0.002199999988079071,16081.0,16081.0,16081.0,,16081.0,188.0,188.0,188.0,,188.0,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.5,390.333,379.702
2024-12-21 16:49:00,2024-12-21 16:49:00,MYSE5.0-200,1#,269.0,269.0,269.0,,269.0,58.720001220703125,58.720001220703125,58.720001220703125,,58.720001220703125,57.2400016784668,57.2400016784668,57.2400016784668,,57.2400016784668,58.209999084472656,58.209999084472656,58.209999084472656,,58.209999084472656,1073.4000244140625,1073.4000244140625,1073.4000244140625,,1073.4000244140625,28.799999237060547,28.799999237060547,28.799999237060547,,28.799999237060547,31.399999618530273,31.399999618530273,31.399999618530273,,31.399999618530273,16.0,16.0,16.0,,16.0,20.100000381469727,20.100000381469727,20.100000381469727,,20.100000381469727,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,,-0.30000001192092896,14.5,14.5,14.5,,14.5,14.5,14.5,14.5,,14.5,3.430000066757202,3.430000066757202,3.430000066757202,,3.430000066757202,193.6999969482422,193.6999969482422,193.6999969482422,,193.6999969482422,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,,6.0,5.0,5.0,5.0,,5.0,6.0,6.0,6.0,,6.0,5.5,5.5,5.5,,5.5,52.29999923706055,52.29999923706055,52.29999923706055,,52.29999923706055,17.790000915527344,17.790000915527344,17.790000915527344,,17.790000915527344,5.0,5.0,5.0,,5.0,-0.0013000000035390258,-0.0013000000035390258,-0.0013000000035390258,,-0.0013000000035390258,-0.0013000000035390258,-0.0013000000035390258,-0.0013000000035390258,,-0.0013000000035390258,-0.003800000064074993,-0.003800000064074993,-0.003800000064074993,,-0.003800000064074993,-0.003800000064074993,-0.003800000064074993,-0.003800000064074993,,-0.003800000064074993,16121.0,16121.0,16121.0,,16121.0,188.0,188.0,188.0,,188.0,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.5,390.333,379.702
2024-12-21 16:50:00,2024-12-21 16:50:00,MYSE5.0-200,1#,251.0,251.0,251.0,,251.0,58.650001525878906,58.650001525878906,58.650001525878906,,58.650001525878906,57.27000045776367,57.27000045776367,57.27000045776367,,57.27000045776367,58.209999084472656,58.209999084472656,58.209999084472656,,58.209999084472656,1072.5,1072.5,1072.5,,1072.5,28.799999237060547,28.799999237060547,28.799999237060547,,28.799999237060547,31.399999618530273,31.399999618530273,31.399999618530273,,31.399999618530273,16.0,16.0,16.0,,16.0,21.0,21.0,21.0,,21.0,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,,-0.30000001192092896,36.5,36.5,36.5,,36.5,36.5,36.5,36.5,,36.5,3.430000066757202,3.430000066757202,3.430000066757202,,3.430000066757202,193.3000030517578,193.3000030517578,193.3000030517578,,193.3000030517578,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,,6.0,5.0,5.0,5.0,,5.0,6.0,6.0,6.0,,6.0,5.5,5.5,5.5,,5.5,52.29999923706055,52.29999923706055,52.29999923706055,,52.29999923706055,17.790000915527344,17.790000915527344,17.790000915527344,,17.790000915527344,5.0,5.0,5.0,,5.0,0.0026000000070780516,0.0026000000070780516,0.0026000000070780516,,0.0026000000070780516,0.0026000000070780516,0.0026000000070780516,0.0026000000070780516,,0.0026000000070780516,-0.0017999999690800905,-0.0017999999690800905,-0.0017999999690800905,,-0.0017999999690800905,-0.0017999999690800905,-0.0017999999690800905,-0.0017999999690800905,,-0.0017999999690800905,16121.0,16121.0,16121.0,,16121.0,188.0,188.0,188.0,,188.0,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.5,390.333,379.702
2024-12-21 16:51:00,2024-12-21 16:51:00,MYSE5.0-200,1#,251.0,251.0,251.0,,251.0,58.650001525878906,58.650001525878906,58.650001525878906,,58.650001525878906,57.27000045776367,57.27000045776367,57.27000045776367,,57.27000045776367,58.209999084472656,58.209999084472656,58.209999084472656,,58.209999084472656,1072.5,1072.5,1072.5,,1072.5,28.799999237060547,28.799999237060547,28.799999237060547,,28.799999237060547,31.399999618530273,31.399999618530273,31.399999618530273,,31.399999618530273,16.0,16.0,16.0,,16.0,21.0,21.0,21.0,,21.0,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,,-0.30000001192092896,36.5,36.5,36.5,,36.5,36.5,36.5,36.5,,36.5,3.430000066757202,3.430000066757202,3.430000066757202,,3.430000066757202,193.3000030517578,193.3000030517578,193.3000030517578,,193.3000030517578,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,,6.0,5.0,5.0,5.0,,5.0,6.0,6.0,6.0,,6.0,5.5,5.5,5.5,,5.5,52.29999923706055,52.29999923706055,52.29999923706055,,52.29999923706055,17.790000915527344,17.790000915527344,17.790000915527344,,17.790000915527344,5.0,5.0,5.0,,5.0,0.0026000000070780516,0.0026000000070780516,0.0026000000070780516,,0.0026000000070780516,0.0026000000070780516,0.0026000000070780516,0.0026000000070780516,,0.0026000000070780516,-0.0017999999690800905,-0.0017999999690800905,-0.0017999999690800905,,-0.0017999999690800905,-0.0017999999690800905,-0.0017999999690800905,-0.0017999999690800905,,-0.0017999999690800905,16121.0,16121.0,16121.0,,16121.0,188.0,188.0,188.0,,188.0,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.5,390.333,379.702
2024-12-21 16:52:00,2024-12-21 16:52:00,MYSE5.0-200,1#,251.0,251.0,251.0,,251.0,58.650001525878906,58.650001525878906,58.650001525878906,,58.650001525878906,57.27000045776367,57.27000045776367,57.27000045776367,,57.27000045776367,58.209999084472656,58.209999084472656,58.209999084472656,,58.209999084472656,1072.5,1072.5,1072.5,,1072.5,28.799999237060547,28.799999237060547,28.799999237060547,,28.799999237060547,31.399999618530273,31.399999618530273,31.399999618530273,,31.399999618530273,16.0,16.0,16.0,,16.0,21.0,21.0,21.0,,21.0,-0.30000001192092896,-0.30000001192092896,-0.30000001192092896,,-0.30000001192092896,36.5,36.5,36.5,,36.5,36.5,36.5,36.5,,36.5,3.430000066757202,3.430000066757202,3.430000066757202,,3.430000066757202,193.3000030517578,193.3000030517578,193.3000030517578,,193.3000030517578,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,,6.0,5.0,5.0,5.0,,5.0,6.0,6.0,6.0,,6.0,5.5,5.5,5.5,,5.5,52.29999923706055,52.29999923706055,52.29999923706055,,52.29999923706055,17.790000915527344,17.790000915527344,17.790000915527344,,17.790000915527344,5.0,5.0,5.0,,5.0,0.0026000000070780516,0.0026000000070780516,0.0026000000070780516,,0.0026000000070780516,0.0026000000070780516,0.0026000000070780516,0.0026000000070780516,,0.0026000000070780516,-0.0017999999690800905,-0.0017999999690800905,-0.0017999999690800905,,-0.0017999999690800905,-0.0017999999690800905,-0.0017999999690800905,-0.0017999999690800905,,-0.0017999999690800905,16121.0,16121.0,16121.0,,16121.0,188.0,188.0,188.0,,188.0,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,3.5,390.333,379.702
2024-12-21 16:53:00,2024-12-21 16:53:00,MYSE5.0-200,1#,781.0,781.0,781.0,,781.0,59.459999084472656,59.459999084472656,59.459999084472656,,59.459999084472656,57.90999984741211,57.90999984741211,57.90999984741211,,57.90999984741211,58.83000183105469,58.83000183105469,58.83000183105469,,58.83000183105469,1103.0,1103.0,1103.0,,1103.0,29.200000762939453,29.200000762939453,29.200000762939453,,29.200000762939453,31.700000762939453,31.700000762939453,31.700000762939453,,31.700000762939453,15.5,15.5,15.5,,15.5,21.399999618530273,21.399999618530273,21.399999618530273,,21.399999618530273,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612,,-0.10000000149011612,-3.4000000953674316,-3.4000000953674316,-3.4000000953674316,,-3.4000000953674316,-3.4000000953674316,-3.4000000953674316,-3.4000000953674316,,-3.4000000953674316,4.605999946594238,4.605999946594238,4.605999946594238,,4.605999946594238,201.5,201.5,201.5,,201.5,-0.5,-0.5,-0.5,,-0.5,-0.49000000953674316,-0.49000000953674316,-0.49000000953674316,,-0.49000000953674316,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,6.0,5.699999809265137,5.699999809265137,5.699999809265137,,5.699999809265137,52.70000076293945,52.70000076293945,52.70000076293945,,52.70000076293945,17.989999771118164,17.989999771118164,17.989999771118164,,17.989999771118164,5.0,5.0,5.0,,5.0,0.0032999999821186066,0.0032999999821186066,0.0032999999821186066,,0.0032999999821186066,0.0032999999821186066,0.0032999999821186066,0.0032999999821186066,,0.0032999999821186066,-0.002199999988079071,-0.002199999988079071,-0.002199999988079071,,-0.002199999988079071,-0.002199999988079071,-0.002199999988079071,-0.002199999988079071,,-0.002199999988079071,16186.0,16186.0,16186.0,,16186.0,200.89999389648438,200.89999389648438,200.89999389648438,,200.89999389648438,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,4.5,854.509,854.509
2024-12-21 16:54:00,2024-12-21 16:54:00,MYSE5.0-200,1#,781.0,781.0,781.0,,781.0,59.459999084472656,59.459999084472656,59.459999084472656,,59.459999084472656,57.90999984741211,57.90999984741211,57.90999984741211,,57.90999984741211,58.83000183105469,58.83000183105469,58.83000183105469,,58.83000183105469,1103.0,1103.0,1103.0,,1103.0,29.200000762939453,29.200000762939453,29.200000762939453,,29.200000762939453,31.700000762939453,31.700000762939453,31.700000762939453,,31.700000762939453,15.5,15.5,15.5,,15.5,21.399999618530273,21.399999618530273,21.399999618530273,,21.399999618530273,-0.10000000149011612,-0.10000000149011612,-0.10000000149011612,,-0.10000000149011612,-3.4000000953674316,-3.4000000953674316,-3.4000000953674316,,-3.4000000953674316,-3.4000000953674316,-3.4000000953674316,-3.4000000953674316,,-3.4000000953674316,4.605999946594238,4.605999946594238,4.605999946594238,,4.605999946594238,201.5,201.5,201.5,,201.5,-0.5,-0.5,-0.5,,-0.5,-0.49000000953674316,-0.49000000953674316,-0.49000000953674316,,-0.49000000953674316,-0.5,-0.5,-0.5,,-0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,6.0,6.0,6.0,6.0,,6.0,5.699999809265137,5.699999809265137,5.699999809265137,,5.699999809265137,52.70000076293945,52.70000076293945,52.70000076293945,,52.70000076293945,17.989999771118164,17.989999771118164,17.989999771118164,,17.989999771118164,5.0,5.0,5.0,,5.0,0.0032999999821186066,0.0032999999821186066,0.0032999999821186066,,0.0032999999821186066,0.0032999999821186066,0.0032999999821186066,0.0032999999821186066,,0.0032999999821186066,-0.002199999988079071,-0.002199999988079071,-0.002199999988079071,,-0.002199999988079071,-0.002199999988079071,-0.002199999988079071,-0.002199999988079071,,-0.002199999988079071,16186.0,16186.0,16186.0,,16186.0,200.89999389648438,200.89999389648438,200.89999389648438,,200.89999389648438,0.0,0.0,0.0,,0.0,90002.0,90002.0,90002.0,,90002.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,,3.0,4.5,854.509,854.509
